flight_iata,dep_scheduled_utc,dep_iata,arr_iata,airline_iata,airline_icao,status,dep_terminal,flight_number,dep_delay_min,is_delayed,hour_of_day,day_of_week,month,season,is_weekend,dep_airport_type,dep_latitude,dep_longitude,dep_elevation_ft,dep_iso_country,dep_iso_region,dep_municipality,dep_scheduled_service,arr_airport_type,arr_latitude,arr_longitude,arr_elevation_ft,arr_iso_country,arr_iso_region,arr_municipality,arr_scheduled_service,route_distance_km,is_domestic,is_international,notam_count_dep,notam_count_arr,notam_count_route,notam_active_dep,notam_active_arr,has_restriction_dep,has_restriction_arr,has_parachute_activity_dep,has_military_exercise_dep,has_runway_closure_dep,has_runway_closure_arr,has_airspace_restriction,notam_max_hours_dep,notam_max_hours_arr,dep_notams_available,arr_notams_available,flights_dep_same_hour,flights_arr_same_hour,updated_at
KC1324,2026-04-10 08:30:00+00,ALA,KSN,KC,KZR,active,,1324,23,t,8,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,1477.43,t,f,18,,18,18,,t,,t,f,f,,t,15,,t,f,7,7,2026-05-12 11:28:13.274059+00
VJ399,2026-04-10 08:35:00+00,NQZ,AKX,VJ,VJC,active,2,399,25,t,8,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,1007.99,t,f,0,,0,0,,f,,f,f,f,,f,,,t,f,3,5,2026-05-12 11:28:13.274059+00
DV767,2026-04-10 08:35:00+00,CIT,PPK,DV,VSV,active,a,767,,,8,4,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,54.775622,69.187415,453,KZ,KZ-SEV,Petropavl,t,1380.16,t,f,12,,12,12,,t,,f,f,f,,t,14.833333333333334,,t,f,3,0,2026-05-12 11:28:13.274059+00
H19566,2026-04-10 08:35:00+00,NQZ,AKX,H1,H1,active,2,9566,25,t,8,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,1007.99,t,f,0,,0,0,,f,,f,f,f,,f,,,t,f,3,5,2026-05-12 11:28:13.274059+00
SU1943,2026-04-10 08:40:00+00,ALA,SVO,SU,AFL,unknown,2,1943,,,8,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,3121.94,f,t,18,,18,18,,t,,t,f,f,,t,15,,t,f,7,7,2026-05-12 11:28:13.274059+00
KC851,2026-04-10 08:45:00+00,ALA,NQZ,KC,KZR,landed,1,851,11,f,8,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,18,0,18,18,0,t,f,t,f,f,f,t,15,,t,t,7,7,2026-05-12 11:28:13.274059+00
EY5274,2026-04-10 08:45:00+00,ALA,NQZ,EY,ETD,landed,1,5274,11,f,8,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,18,0,18,18,0,t,f,t,f,f,f,t,15,,t,t,7,7,2026-05-12 11:28:13.274059+00
VF572,2026-04-10 08:45:00+00,ALA,ESB,VF,TKJ,active,2,572,36,t,8,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,40.128101,32.995098,3125,TR,TR-06,Ankara,t,3629.63,f,t,18,,18,18,,t,,t,f,f,,t,15,,t,f,7,7,2026-05-12 11:28:13.274059+00
H19604,2026-04-10 08:50:00+00,KSN,NQZ,H1,H1,unknown,,9604,,,8,4,4,spring,f,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,591.99,t,f,0,0,0,0,0,f,f,f,f,f,f,f,,,f,t,2,2,2026-05-12 11:28:13.274059+00
IQ366,2026-04-10 08:50:00+00,KSN,NQZ,IQ,QAZ,unknown,,366,,,8,4,4,spring,f,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,591.99,t,f,0,0,0,0,0,f,f,f,f,f,f,f,,,f,t,2,2,2026-05-12 11:28:13.274059+00
FS7225,2026-04-10 08:55:00+00,GUW,CIT,FS,AYN,active,,7225,11,f,8,4,4,spring,f,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,1487.27,t,f,0,12,12,0,12,f,t,f,f,f,f,t,,14.833333333333334,t,t,1,3,2026-05-12 11:28:13.274059+00
O3121,2026-04-10 08:55:00+00,EHU,NQZ,O3,CSS,unknown,,121,,,8,4,4,spring,f,large_airport,30.341178,115.03926,86,CN,CN-42,Ezhou,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,4246.26,f,t,0,0,0,0,0,f,f,f,f,f,f,f,,,f,t,1,0,2026-05-12 11:28:13.274059+00
H19584,2026-04-10 09:00:00+00,NQZ,OMS,H1,H1,unknown,2,9584,,,9,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,54.963124,73.312418,311,RU,RU-OMS,Omsk,t,454.72,f,t,0,,0,0,,f,,f,f,f,,f,,,t,f,6,1,2026-05-12 11:28:13.274059+00
DV801,2026-04-10 09:00:00+00,CIT,VKO,DV,VSV,active,a,801,18,t,9,4,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,55.591499,37.261501,685,RU,RU-MOW,Moscow,t,2735.95,f,t,12,,12,12,,t,,f,f,f,,t,14.833333333333334,,t,f,1,2,2026-05-12 11:28:13.274059+00
IQ521,2026-04-10 09:00:00+00,NQZ,OMS,IQ,QAZ,unknown,2,521,,,9,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,54.963124,73.312418,311,RU,RU-OMS,Omsk,t,454.72,f,t,0,,0,0,,f,,f,f,f,,f,,,t,f,6,1,2026-05-12 11:28:13.274059+00
Z7326,2026-04-10 09:00:00+00,ALA,FCO,Z7,CMS,active,,326,55,t,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.804532,12.251998,13,IT,IT-62,Rome,t,5169.49,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
FS7121,2026-04-10 09:05:00+00,ALA,KGF,FS,AYN,active,,7121,9,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,757.29,t,f,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
KC1311,2026-04-10 09:05:00+00,ALA,KGF,KC,KZR,active,,1311,9,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,757.29,t,f,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
CZ6075,2026-04-10 09:05:00+00,URC,ALA,CZ,CSN,landed,3,6075,5,f,9,4,4,spring,f,large_airport,43.913584,87.479372,2125,CN,CN-65,Ürümqi,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,841.66,f,t,0,17,17,0,17,f,t,f,f,f,f,t,,15,f,t,1,0,2026-05-12 11:28:13.274059+00
DV706,2026-04-10 09:20:00+00,ALA,CIT,DV,VSV,landed,1,706,13,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,626.29,t,f,17,12,29,17,12,t,t,t,f,f,f,t,15,14.833333333333334,t,t,14,7,2026-05-12 11:28:13.274059+00
DV702,2026-04-10 09:20:00+00,NQZ,CIT,DV,VSV,landed,2,702,10,f,9,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,974.97,t,f,0,12,12,0,12,f,t,f,f,f,f,t,,14.833333333333334,t,t,6,1,2026-05-12 11:28:13.274059+00
DV720,2026-04-10 09:20:00+00,AKX,ALA,DV,VSV,landed,,720,16,t,9,4,4,spring,f,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,1686.3,t,f,0,17,17,0,17,f,t,f,f,f,f,t,,15,f,t,1,1,2026-05-12 11:28:13.274059+00
C6206,2026-04-10 09:25:00+00,ALA,TAS,C6,MFX,active,2,206,6,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,679.19,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
DV758,2026-04-10 09:30:00+00,DMB,ALA,DV,VSV,unknown,,758,,,9,4,4,spring,f,large_airport,42.8536,71.303596,2184,KZ,KZ-ZHA,Taraz,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,469.16,t,f,0,17,17,0,17,f,t,f,f,f,f,t,,15,f,t,1,0,2026-05-12 11:28:13.274059+00
FS7207,2026-04-10 09:30:00+00,GUW,NQZ,FS,AYN,active,,7207,20,t,9,4,4,spring,f,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1490.38,t,f,0,0,0,0,0,f,f,f,f,f,f,f,,,t,t,2,0,2026-05-12 11:28:13.274059+00
KC951,2026-04-10 09:35:00+00,ALA,NQZ,KC,KZR,landed,1,951,10,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,17,0,17,17,0,t,f,t,f,f,f,t,15,,t,t,14,7,2026-05-12 11:28:13.274059+00
DV821,2026-04-10 09:35:00+00,NQZ,LED,DV,VSV,active,1,821,,,9,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,59.800301,30.262501,78,RU,RU-SPE,St. Petersburg,t,2724.39,f,t,0,,0,0,,f,,f,f,f,,f,,,t,f,6,1,2026-05-12 11:28:13.274059+00
SU1946,2026-04-10 09:40:00+00,SVO,ALA,SU,AFL,landed,c,1946,50,t,9,4,4,spring,f,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3121.94,f,t,0,17,17,0,17,f,t,f,f,f,f,t,,15,f,t,1,0,2026-05-12 11:28:13.274059+00
3U9821,2026-04-10 09:40:00+00,ALA,BUD,3U,CSC,active,,9821,3,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,47.43018,19.262393,495,HU,HU-BU,Budapest,t,4429.98,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
KC915,2026-04-10 09:40:00+00,ALA,AYT,KC,KZR,active,2,915,9,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,36.898701,30.800501,177,TR,TR-07,Antalya,t,3944.99,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
KC652,2026-04-10 09:40:00+00,NQZ,ALA,KC,KZR,active,2,652,18,t,9,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,0,17,17,0,17,f,t,f,f,f,f,t,,15,t,t,6,1,2026-05-12 11:28:13.274059+00
FS7053,2026-04-10 09:45:00+00,ALA,NQZ,FS,AYN,landed,,7053,,,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,17,0,17,17,0,t,f,t,f,f,f,t,15,,t,t,14,7,2026-05-12 11:28:13.274059+00
FV6532,2026-04-10 09:50:00+00,ALA,LED,FV,SDM,active,2,6532,29,t,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,59.800301,30.262501,78,RU,RU-SPE,St. Petersburg,t,3608.99,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
KC982,2026-04-10 09:50:00+00,GUW,NQZ,KC,KZR,active,,982,12,f,9,4,4,spring,f,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1490.38,t,f,0,0,0,0,0,f,f,f,f,f,f,f,,,t,t,2,0,2026-05-12 11:28:13.274059+00
DV810,2026-04-10 09:50:00+00,VKO,ALA,DV,VSV,unknown,a,810,23,t,9,4,4,spring,f,large_airport,55.591499,37.261501,685,RU,RU-MOW,Moscow,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3124.21,f,t,0,17,17,0,17,f,t,f,f,f,f,t,,15,f,t,1,0,2026-05-12 11:28:13.274059+00
DV765,2026-04-10 09:50:00+00,NQZ,GUW,DV,VSV,landed,2,765,6,f,9,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,1490.38,t,f,0,0,0,0,0,f,f,f,f,f,f,f,,,t,t,6,1,2026-05-12 11:28:13.274059+00
KC162,2026-04-10 09:55:00+00,PQC,ALA,KC,KZR,landed,,162,22,t,9,4,4,spring,f,large_airport,10.169783,103.99353,37,VN,VN-SW,Phu Quoc Island,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,4515.36,f,t,0,17,17,0,17,f,t,f,f,f,f,t,,15,f,t,1,0,2026-05-12 11:28:13.274059+00
KC1353,2026-04-10 09:55:00+00,ALA,IST,KC,KZR,active,,1353,10,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
TK353,2026-04-10 09:55:00+00,ALA,IST,TK,THY,active,,353,10,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
JU8291,2026-04-10 09:55:00+00,ALA,IST,JU,ASL,active,,8291,10,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
MS9301,2026-04-10 09:55:00+00,ALA,IST,MS,MSR,active,,9301,10,f,9,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,17,,17,17,,t,,t,f,f,,t,15,,t,f,14,7,2026-05-12 11:28:13.274059+00
KC972,2026-04-10 10:00:00+00,CIT,ALA,KC,KZR,active,,972,18,t,10,4,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,626.29,t,f,15,18,33,15,18,t,t,f,f,f,f,t,14.833333333333334,15,t,t,2,1,2026-05-12 11:28:13.274059+00
EY5263,2026-04-10 10:00:00+00,CIT,ALA,EY,ETD,active,,5263,18,t,10,4,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,626.29,t,f,15,18,33,15,18,t,t,f,f,f,f,t,14.833333333333334,15,t,t,2,1,2026-05-12 11:28:13.274059+00
FS7052,2026-04-10 10:05:00+00,NQZ,ALA,FS,AYN,active,,7052,33,t,10,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,0,18,18,0,18,f,t,f,f,f,f,t,,15,t,t,3,3,2026-05-12 11:28:13.274059+00
DV751,2026-04-10 10:10:00+00,AKX,CIT,DV,VSV,landed,,751,,,10,4,4,spring,f,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,1284.17,t,f,0,15,15,0,15,f,t,f,f,f,f,t,,14.833333333333334,f,t,3,2,2026-05-12 11:28:13.274059+00
FS7605,2026-04-10 10:10:00+00,SCO,KUT,FS,AYN,active,,7605,,,10,4,4,spring,f,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,large_airport,42.177448,42.485353,223,GE,GE-IM,Kopitnari,t,723.81,f,t,0,,0,0,,f,,f,f,f,,f,,,t,f,1,0,2026-05-12 11:28:13.274059+00
DV769,2026-04-10 10:10:00+00,ALA,GUW,DV,VSV,landed,1,769,12,f,10,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,2009.5,t,f,18,0,18,18,0,t,f,t,f,f,f,t,15,,t,t,7,6,2026-05-12 11:28:13.274059+00
HE774,2026-04-10 10:30:00+00,EMA,CIT,HE,HGO,landed,,774,86,t,10,4,4,spring,f,large_airport,52.8311,-1.32806,306,GB,GB-ENG,"Nottingham, Leicestershire",t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,5210.95,f,t,0,15,15,0,15,f,t,f,f,f,f,t,,14.833333333333334,f,t,1,0,2026-05-12 11:28:13.274059+00
H19553,2026-04-10 10:30:00+00,ALA,NQZ,H1,H1,landed,1,9553,5,f,10,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,18,0,18,18,0,t,f,t,f,f,f,t,15,,t,t,7,6,2026-05-12 11:28:13.274059+00
VJ354,2026-04-10 10:30:00+00,ALA,NQZ,VJ,VJC,landed,1,354,5,f,10,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,18,0,18,18,0,t,f,t,f,f,f,t,15,,t,t,7,6,2026-05-12 11:28:13.274059+00
KC1325,2026-04-10 10:30:00+00,KSN,ALA,KC,KZR,landed,,1325,25,t,10,4,4,spring,f,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,1477.43,t,f,0,18,18,0,18,f,t,f,f,f,f,t,,15,f,t,2,2,2026-05-12 11:28:13.274059+00
FS7144,2026-04-10 10:30:00+00,KSN,ALA,FS,AYN,landed,,7144,25,t,10,4,4,spring,f,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,1477.43,t,f,0,18,18,0,18,f,t,f,f,f,f,t,,15,f,t,2,2,2026-05-12 11:28:13.274059+00
KC564,2026-04-10 10:30:00+00,HKT,ALA,KC,KZR,landed,i,564,5,f,10,4,4,spring,f,large_airport,8.113257,98.3174,82,TH,TH-83,Phuket,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,4431.6,f,t,0,18,18,0,18,f,t,f,f,f,f,t,,15,f,t,1,0,2026-05-12 11:28:13.274059+00
H19567,2026-04-10 10:30:00+00,AKX,NQZ,H1,H1,landed,,9567,12,f,10,4,4,spring,f,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1007.99,t,f,0,0,0,0,0,f,f,f,f,f,f,f,,,f,t,3,2,2026-05-12 11:28:13.274059+00
VJ400,2026-04-10 10:30:00+00,AKX,NQZ,VJ,VJC,landed,,400,12,f,10,4,4,spring,f,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,1007.99,t,f,0,0,0,0,0,f,f,f,f,f,f,f,,,f,t,3,2,2026-05-12 11:28:13.274059+00
CZ6076,2026-04-10 10:35:00+00,ALA,URC,CZ,CSN,active,2,6076,8,f,10,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,43.913584,87.479372,2125,CN,CN-65,Ürümqi,t,841.66,f,t,18,,18,18,,t,,t,f,f,,t,15,,t,f,7,6,2026-05-12 11:28:13.274059+00
EY5270,2026-04-10 10:35:00+00,ALA,TAS,EY,ETD,unknown,2,5270,,,10,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,679.19,f,t,18,,18,18,,t,,t,f,f,,t,15,,t,f,7,6,2026-05-12 11:28:13.274059+00
KC127,2026-04-10 10:35:00+00,ALA,TAS,KC,KZR,unknown,2,127,,,10,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.2579,69.281197,1417,UZ,UZ-TO,Tashkent,t,679.19,f,t,18,,18,18,,t,,t,f,f,,t,15,,t,f,7,6,2026-05-12 11:28:13.274059+00
DV783,2026-04-10 10:50:00+00,NQZ,UKK,DV,VSV,active,2,783,4,f,10,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.035033,82.496057,939,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),t,786.55,t,f,0,,0,0,,f,,f,f,f,,f,,,t,f,3,3,2026-05-12 11:28:13.274059+00
AG812,2026-04-10 10:50:00+00,ALA,LGG,AG,ABR,active,,812,270,t,10,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,medium_airport,50.638574,5.443897,659,BE,BE-WLG,Grâce-Hollogne,t,5275.19,f,t,18,,18,18,,t,,t,f,f,,t,15,,t,f,7,6,2026-05-12 11:28:13.274059+00
FS7315,2026-04-10 10:55:00+00,NQZ,KZO,FS,AYN,active,,7315,19,t,10,4,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,44.706902,65.592499,433,KZ,KZ-KZY,Kyzylorda,t,827.6,t,f,0,,0,0,,f,,f,f,f,,f,,,t,f,3,3,2026-05-12 11:28:13.274059+00
H19585,2026-04-10 11:00:00+00,OMS,NQZ,H1,H1,unknown,,9585,,,11,4,4,spring,f,large_airport,54.963124,73.312418,311,RU,RU-OMS,Omsk,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,454.72,f,t,0,0,0,0,0,f,f,f,f,f,f,f,,,f,t,2,0,2026-05-12 11:28:13.274059+00
IQ522,2026-04-10 11:00:00+00,OMS,NQZ,IQ,QAZ,unknown,,522,,,11,4,4,spring,f,large_airport,54.963124,73.312418,311,RU,RU-OMS,Omsk,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,454.72,f,t,0,0,0,0,0,f,f,f,f,f,f,f,,,f,t,2,0,2026-05-12 11:28:13.274059+00
DV802,2026-04-10 11:00:00+00,VKO,CIT,DV,VSV,landed,a,802,31,t,11,4,4,spring,f,large_airport,55.591499,37.261501,685,RU,RU-MOW,Moscow,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,2735.95,f,t,0,15,15,0,15,f,t,f,f,f,f,t,,14.833333333333334,f,t,1,0,2026-05-12 11:28:13.274059+00
KC1312,2026-04-10 11:05:00+00,KGF,ALA,KC,KZR,landed,,1312,9,f,11,4,4,spring,f,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,757.29,t,f,0,18,18,0,18,f,t,f,f,f,f,t,,15,f,t,2,0,2026-05-12 11:28:13.274059+00
KC878,2026-04-10 11:05:00+00,GUW,ALA,KC,KZR,active,,878,18,t,11,4,4,spring,f,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2009.5,t,f,0,18,18,0,18,f,t,f,f,f,f,t,,15,t,t,1,1,2026-05-12 11:28:13.274059+00
FS7122,2026-04-10 11:05:00+00,KGF,ALA,FS,AYN,landed,,7122,9,f,11,4,4,spring,f,large_airport,49.670799,73.334396,1765,KZ,KZ-KAR,Karaganda,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,757.29,t,f,0,18,18,0,18,f,t,f,f,f,f,t,,15,f,t,2,0,2026-05-12 11:28:13.274059+00
FS7057,2026-04-10 11:05:00+00,ALA,NQZ,FS,AYN,landed,,7057,8,f,11,4,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,18,0,18,18,0,t,f,t,f,f,f,t,15,,t,t,6,7,2026-05-12 11:28:13.274059+00
CX6227,2026-04-10 11:10:00+00,ICN,ALA,CX,CPA,landed,1,6227,97,t,11,4,4,spring,f,large_airport,37.469101,126.450996,23,KR,KR-28,Seoul,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,4172.17,f,t,0,18,18,0,18,f,t,f,f,f,f,t,,15,f,t,3,0,2026-05-12 11:28:13.274059+00
FS7166,2026-04-10 11:10:00+00,URA,ALA,FS,AYN,landed,,7166,7,f,11,4,4,spring,f,large_airport,51.151976,51.543652,125,KZ,KZ-ZAP,Uralsk,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,2096.85,t,f,0,18,18,0,18,f,t,f,f,f,f,t,,15,f,t,1,0,2026-05-12 11:28:13.274059+00
OZ6961,2026-04-10 11:10:00+00,ICN,ALA,OZ,AAR,landed,1,6961,97,t,11,4,4,spring,f,large_airport,37.469101,126.450996,23,KR,KR-28,Seoul,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,4172.17,f,t,0,18,18,0,18,f,t,f,f,f,f,t,,15,f,t,3,0,2026-05-12 11:28:13.274059+00
